address,lng,lat
"340 WESTERN AVE, HENNIKER, NH, 03242",-71.8344,43.178436
"300 SOUTH FRANKLIN ST, HOLBROOK, MA, 02343",-71.00873,42.145588
"15 LEGENDS DRIVE, HOOKSETT, NH, 03106",-71.44624,43.057575
"1696 HOPKINTON ROAD, HOPKINTON, NH, 03229",-71.67654,43.193764
"254 LOWELL ROAD, HUDSON, NH, 03051",-71.423996,42.726265
"250 CONANICUS AVE, JAMESTOWN, RI, 02835",-71.364555,41.505814
"36 POVERTY LN, LEBANON, NH, 03766",-72.28848,43.63289
"365 N MAIN ST, WEST LEBANON, NH, 03784",-72.29444,43.68036
"55 N PARK ST, LEBANON, NH, 03766",-72.25136,43.642914
"268A MAMMOTH ROAD, LONDONDERRY, NH, 03053",-71.371956,42.860836
"2 HOSPITAL DRIVE, LOWELL, MA, 01852",-71.300545,42.645325
"65 BOSTON STREET, LYNN, MA, 01904",-70.95679,42.477776
"55 SUMMER STREET, LYNNFIELD, MA, 01940",-71.04577,42.537685
"800 EASTERN AVE, MALDEN, MA, 02148",-71.0463,42.429855
"100 MCGREGOR STREET, MANCHESTER, NH, 03102",-71.473785,42.991093
"185 QUEEN CITY AVENUE, MANCHESTER, NH, 03103",,
"405 VALLEY STREET, MANCHESTER, NH, 03103",-71.4527,42.981323
"240 SOUTHAMPTON STREET, BOSTON, MA, 02118",-71.06469,42.331024
"897 MAIN ST, MELROSE, MA, 02176",,
"31 BABOOSIC LAKE ROAD, MERRIMACK, NH, 03054",-71.498566,42.86764
"90 HAMPSHIRE STREET, METHUEN, MA, 01844",-71.19031,42.729828
"40 HIGHLAND STREET, MILTON, MA, 02186",-71.08019,42.252174
"40 CASWELL ST, NARRAGANSETT, RI, 02882",-71.46032,41.43158
"25 SEAMANS ROAD375 MAIN STREET, NEW LONDON, NH, 03257",-71.98019,43.41312
"1475 OSGOOD STREET, NORTH ANDOVER, MA, 01845",-71.112236,42.728474
"8166 POST ROAD, NORTH KINGSTOWN, RI, 02852",-71.46014,41.57821
"82 EAST MAIN STREET, NORTON, MA, 02766",-71.17639,41.972446
"6 ALLEN'S LANE, PEABODY, MA, 01960",-70.93951,42.521435
"14 VILLAGE GREEN, PELHAM, NH, 03076",-71.32504,42.732094
"247 PEMBROKE STREET, PEMBROKE, NH, 03275",-71.454666,43.143574
"110 MAIN ST, MERIDEN, NH, 03770",,
"31 GARDEN ROAD, PLAISTOW, NH, 03865",-71.10459,42.825466
"1 SEA STREET, QUINCY, MA, 02169",-70.99684,42.255466
"41 SOUTH MAIN ST, RANDOLPH, MA, 02368",-71.04236,42.16068
"53 ORCHARD ST., RAYNHAM, MA, 02767",-71.05065,41.922096
"7875 POST ROAD, NORTH KINGSTOWN, RI, 02852",-71.45897,41.58459
"1168 MAIN ST, WYOMING, RI, 02898",,
"490 MARKET ST, ROCKLAND, MA, 02370",-70.90251,42.123875
"9 VETERAN'S MEMORIAL PARKWAY, SALEM, NH, 03079",-71.218025,42.769585
"27 HAMILTON ST, SAUGUS, MA, 01906",-71.00805,42.4651
"1587 BRAYTON POINT ROAD, SOMERSET, MA, 02726",-71.17231,41.731808
"6 NEWBURY ST, SOMERVILLE, MA, 02144",-71.12743,42.402683
"47 CENTRAL STREET, STONEHAM, MA, 02180",-71.09859,42.481205
"173 SOUTH BROAD STREET, PAWCATUCK, CT, 06379",-71.86427,41.36671
"23 SUMMER STREET, TAUNTON, MA, 02780",-71.08866,41.900837
"918 MAIN STREET, TEWKSBURY, MA, 01876",-71.235794,42.612946
"210 BOSTON STREET, TOPSFIELD, MA, 01983",-70.94492,42.630703
"1162 MAIN STREET, WEST WARWICK, RI, 02893",-71.52248,41.708153
"40 FACTORY STREET, WEST WARWICK, RI, 02893",-71.52022,41.70706
"1 UNION ST, WAKEFIELD, MA, 01880",-71.069786,42.504326
"1400 STATE ROUTE 9, LAKE GEORGE, NY, 12845",,
"99 VETERANS MEMORIAL DRIVE, WARWICK, RI, 02886",-71.45792,41.70192
"851 BATTLE STREET, WEBSTER, NH, 03303",,
"1 ADELAIDE ST, WILMINGTON, MA, 01887",-71.17102,42.54995
"4 FELLOWS ROAD, WINDHAM, NH, 03087",-71.2983,42.803288
"812 VA CUTOFF ROAD, WHITE RIVER JUNCTION, VT, 05001",-72.34665,43.654343
"2460 VT RT 14, SOUTH ROYALTON, VT, 05068",,
"2011 VT RT 107, SOUTH ROYALTON, VT, 05068",,
"454 WOODSTOCK ROAD, WOODSTOCK, VT, 05091",-72.47426,43.6382
"25 HARRISON AVE, WOBURN, MA, 01801",-71.157234,42.481087
"19 SCHOOL ST, AMESBURY, MA, 01913",-70.93395,42.856236
"19 DODGE ST, BEVERLY, MA, 01915",,
"1 DALTON ROAD, BRENTWOOD, NH, 03833",-71.06764,42.982643
"206 MAIN STREET, DANVILLE, NH, 03819",-71.123215,42.91441
"37 PLEASANT STREET, EPPING, NH, 03042",-71.07806,43.039066
"24 MARTIN ST., ESSEX, MA, 01929",-70.782295,42.63228
"20 COURT STREET, EXETER, NH, 03833",-70.946815,42.979237
"425 MAIN ST, FREMONT, NH, 03044",-71.13141,42.985764
"6 MANUEL LEWIS STREET, GLOUCESTER, MA, 01930",,
"265 BAY ROADHAMILTON, SOUTH HAMILTON, MA, 01982",-70.87298,42.61203
"1 SCHOOL STREET, HULL, MA, 02045",-70.84546,42.265244
"53 CHURCH ST., KINGSTON, NH, 03848",-71.05751,42.945393
"300 WASHINGTON STREET, LYNN, MA, 01902",-70.94972,42.465714
"10 CENTRAL ST., MANCHESTER, MA, 01944",-70.772095,42.575287
"16 EAST MAIN ST, MERRIMAC, MA, 01860",-70.99979,42.834167
"198 NAHANT ROAD, NAHANT, MA, 01908",,
"4 GREEN STREET, NEWBURYPORT, MA, 01950",-70.87226,42.8115
"4 DUGWAY RD, NEWTON, NH, 03858",-71.00942,42.87517
"139 STAGE RD, NOTTINGHAM, NH, 03290",-71.1042,43.120964
"2 FREETOWN RD., RAYMOND, NH, 03077",-71.1661,43.021084
"50 CENTRAL STREET, ROWLEY, MA, 01969",-70.881,42.719353
"71 LORING AVENUE, SALEM, MA, 01970",-70.894905,42.5018
"181 BEACH ROAD, SALISBURY, MA, 01952",-70.83501,42.839844
"7 LIBERTY LNSEABROOK POLICE DEPARTMENT, SEABROOK, NH, 03874",,
"531 HUMPHREY STREET, SWAMPSCOTT, MA, 01907",-70.90491,42.467796
"401 MAIN STREET, WEST NEWBURY, MA, 01985",-70.9888,42.801197
"140 WINTER STREET, WEYMOUTH, MA, 02188",-70.94809,42.20076
"3 METCALF SQ., WINTHROP, MA, 02152",-70.98435,42.37696
"1200 PHINNEY'S LANEPO BOX B, HYANNIS, MA, 02601",,
"774 FRANKLIN PIERCE HIGHWAY, BARRINGTON, NH, 03825",,
"20 WILSON STREET, BERWICK, ME, 03901",-70.86373,43.2684
"175 MAIN ST, BUZZARDS BAY, MA, 02532",-70.608635,41.747547
"62 ELM STREET, COHASSET, MA, 02025",-70.7979,42.240536
"8 RAYMOND RD, DEERFIELD, NH, 03037",-71.238716,43.130478
"90 BOB CROWELL ROAD, SOUTH DENNIS, MA, 02660",-70.157524,41.70276
"46 CHESTNUT ST, DOVER, NH, 03820",-70.877106,43.19719
"27 DIXON ROAD, ELIOT, ME, 03903",-70.78917,43.12343
"980 SUNCOOK VALLEY HWY, EPSOM, NH, 03234",-71.361626,43.234943
"1340 PLYMOUTH AVE, FALL RIVER, MA, 02721",-71.1628,41.68494
"750 MAIN ST, FALMOUTH, MA, 02540",-70.60288,41.553467
"160 MAIN ST, FARMINGTON, NH, 03835",,
"65 PORTLAND ROAD, KENNEBUNK, ME, 04043",-70.53196,43.394535
"4 SUMMER STREET, KENNEBUNK, ME, 04043",-70.53586,43.38771
"200 ROGERS ROAD, KITTERY, ME, 03904",-70.74206,43.10066
"20 GEORGE BENNETT RD, LEE, NH, 03861",-71.013824,43.122772
"60 SIMMONS ROAD, LITTLE COMPTON, RI, 02837",-71.166565,41.510983
"1639 OCEAN STREET, MARSHFIELD, MA, 02050",-70.69395,42.093174
"19 FRANK HICKS DR, MASHPEE, MA, 02649",,
"99 N. MAIN ST, MIDDLEBORO, MA, 02346",,
"123 VALLEY ROAD, MIDDLETOWN, RI, 02842",-71.29184,41.51603
"871 ROCKDALE AVE, NEW BEDFORD, MA, 02740",-70.94952,41.637993
"71 FOX POINT RD, PORTSMOUTH, NH, 03801",-70.82857,43.105392
"70 EXETER STREET, NEWMARKET, NH, 03857",-70.93801,43.07633
"21 MAIN STREET, NORTH BERWICK, ME, 03906",-70.734886,43.305138
"233 ATLANTIC AVENUE, NORTH HAMPTON, NH, 03862",-70.830635,42.973125
"300A WASHINGTON STREET, NORWELL, MA, 02061",-70.86746,42.16406
"20 COTTAGE STREET, OGUNQUIT, ME, 03907",-70.59985,43.245987
"1120 LONG POND ROAD, PLYMOUTH, MA, 02360",-70.55915,41.812664
"2270 EAST MAIN ROAD, PORTSMOUTH, RI, 02871",-71.25347,41.59198
"3 JUNKINS AVE, PORTSMOUTH, NH, 03801",-70.76704,43.06145
"26 SHANK PAINTER ROAD, PROVINCETOWN, MA, 02657",-70.1954,42.05095
"838 EAST MAIN ROAD, PORTSMOUTH, RI, 02871",,
"23 WAKEFIELD STREET, ROCHESTER, NH, 03867",-70.97609,43.305073
"168 MAIN ST., ROCKPORT, MA, 01966",-70.629005,42.64598
"667 MAIN STREET, ROLLINSFORD, NH, 03869",-70.82082,43.235874
"117 ROUTE 6A, SANDWICH, MA, 02563",,
"935 MAIN STREET, SANFORD, ME, 04073",-70.77408,43.437458
"12 LILAC LANE, SOMERSWORTH, NH, 03878",,
"71 NORTON STREET, SOUTH BERWICK, ME, 03908",-70.80787,43.2376
"76 PORTSMOUTH AVE, STRATHAM, NH, 03885",-70.918015,43.01081
"20 INDUSTRIAL WAY, TIVERTON, RI, 02878",-71.186584,41.640526
"665 CENTER STREET, HANOVER, MA, 02339",-70.86083,42.09759
"4 PETTEE BROOK LN, DURHAM, NH, 03824",-70.92867,43.13546
"18 WATERWORKS RD, DURHAM, NH, 03824",,
"2515 CRANBERRY HWY, WAREHAM, MA, 02571",-70.73407,41.77083
"36 GROSS HILL RD, WELLFLEET, MA, 02667",-70.024506,41.943657
"114 SANFORD ROAD, WELLS, ME, 04090",-70.58856,43.322536
"596 C STATE ROAD, WESTPORT, MA, 02790",,
"1 BRAD ERICKSON WAY, WEST YARMOUTH, MA, 02673",,
"117 LONG SANDS ROAD, YORK, ME, 03909",-70.642914,43.148125
"9 HANNAFORD DRIVE, YORK, ME, 03909",-70.668205,43.150753
"2 VICTORIA COURT, YORK, ME, 03909",-70.64408,43.13791
"611 YORK STREET, YORK, ME, 03909",-70.62926,43.13913
"120 BROADWAY, NEWPORT, RI, 02840",-71.310684,41.49273
"631 HARWICH RD, BREWSTER, MA, 02631",-70.08081,41.743355
"249 GEORGE RYDER ROAD, CHATHAM, MA, 02633",-69.99201,41.689274
"2550 STATE HIGHWAY, EASTHAM, MA, 02642",,
"183 SISSON ROAD, HARWICH, MA, 02645",-70.08196,41.681213
"122 PLEASANT ST, NANTUCKET, MA, 02554",-70.09189,41.272217
"99 ELDREDGE PARK WAY, ORLEANS, MA, 02653",-69.98834,41.781425
"29 SMITH RIVER RD, BRISTOL, NH, 03222",,
"119 SOUTH BARNSTEAD ROAD, CENTER BARNSTEAD, NH, 03225",-71.25931,43.339237
"16 FULLER STREET, BELMONT, NH, 03220",-71.481895,43.44297
"95 WATER VILLAGE ROAD, OSSIPEE, NH, 03864",-71.13623,43.686035
"861 CENTRAL STCVS PARKING LOT, FRANKLIN, NH, 03235",-71.62776,43.447147
"297 NH ROUTE 140, GILMANTON, NH, 03237",-71.423935,43.42273
"126 NEW SALEM ST, LACONIA, NH, 03246",-71.47315,43.527706
"400 DANIEL WEBSTER HIGHWAY, MEREDITH, NH, 03253",-71.503654,43.67162
"7 TOWNHOUSE RD, MILTON, NH, 03851",-70.984856,43.44071
"1035 WHITTIER HWY, MOULTONBOROUGH, NH, 03254",-71.39677,43.754658
"24 INTERVALE ROAD, NEW HAMPTON, NH, 03256",,
"334 MAIN STREET, PLYMOUTH, NH, 03264",-71.68423,43.74872
"565 SANBORN ROAD, SANBORNTON, NH, 03269",-71.583305,43.49187
"7 DORE ST, CENTER OSSIPEE, NH, 03814",-71.154274,43.754444
"20 SARGENT'S CROSSING, CENTER TUFTONBORO, NH, 03816",-71.25348,43.702515
"2017 WAKEFIELD ROAD, SANBORNVILLE, NH, 03872",-71.02604,43.553436
"20 HIGHLAND ST., ASHLAND, NH, 03217",-71.632805,43.696842
"1231 MAINE ST, POLAND, ME, 04274",-70.396576,44.063168
"56 TOWN HALL ROAD, INTERVALE, NH, 03845",-71.148796,44.10256
"135 GREEN ST, BERLIN, NH, 03570",-71.186264,44.469936
"2155 MAIN ST, BETHLEHEM, NH, 03574",-71.6852,44.2805
"371 HILL ST., BIDDEFORD, ME, 04005",-70.47778,43.467403
"15 DEPOT STREET, BRIDGTON, ME, 04009",-70.70294,44.053745
"72 MUNSILL AVENUE, BRISTOL, VT, 05443",-73.085846,44.13639
"185 PORTLAND ROAD, BUXTON, ME, 04093",-70.514244,43.614956
"226 PARKER FARM ROAD, BUXTON, ME, 04093",-70.588745,43.67888
"970 MEMORIAL DRIVE, SAINT JOHNSBURY, VT, 05819",,
"12 GEARTY WAY, CAMPTON, NH, 03223",,
"17 BRIDGE STREET, COLEBROOK, NH, 03576",-71.49798,44.895157
"1443ROOSEVELT TRAIL, RAYMOND, ME, 04071",,
"175 NORTH EAST ROAD, STANDISH, ME, 04084",,
"119 BRIDGTON ROAD AT 5 FRYEBURG PLAZA, FRYEBURG, ME, 04037",-70.96099,44.020477
"20 PARK STREET, GORHAM, NH, 03581",-71.17565,44.388428
"270 MAIN STREET, GORHAM, ME, 04038",-70.429146,43.683907
"46 LYME RD, HANOVER, NH, 03755",-72.27233,43.720497
"2975 DARTMOUTH COLLEGE HIGHWAY, NORTH HAVERHILL, NH, 03774",-72.025185,44.096127
"10 BLACK MT. RD., JACKSON, NH, 03846",-71.18077,44.14754
"101 MAIN STREET, KENNEBUNKPORT, ME, 04046",-70.44999,43.371
"56 HIGH ST, HARDWICK, VT, 05843",-72.362686,44.50672
"97 MORRISVILLE PLAZA, MORRISVILLE, VT, 05661",-72.59313,44.57456
"162 COMMONWEALTH AVE, HYDE PARK, VT, 05655",,
"350 SOUTH MAIN ST, STOWE, VT, 05672",-72.69313,44.459454
"11 MECHANIC ST, LANCASTER, NH, 03584",-71.56863,44.487198
"148 MAIN ST., LINCOLN, NH, 03251",-71.66813,44.044624
"46 SCHOOL ST., LISBON, NH, 03585",-71.91217,44.215076
"2 KITTRIDGE LANE, LITTLETON, NH, 03561",,
"1923 VILLAGE ROAD, MADISON, NH, 03849",,
"1 GAME FARM ROAD, GRAY, ME, 04039",-70.35316,43.929363
"108 LEWISTON STREET, MECHANIC FALLS, ME, 04256",-70.37865,44.108696
"1 LUCIUS SHAW LN., MIDDLEBURY, VT, 05753",-73.17128,44.018635
"10 STATION SQUARE, GROVETON, NH, 03582",,
"19 DANFORTH STREET, NORWAY, ME, 04268",-70.53955,44.213905
"151 VT RT12, RANDOLPH, VT, 05060",,
"910 LOWER PLAIN ROAD, BRADFORD, VT, 05033",-72.12036,43.980644
"11 VT RT 113, CHELSEA, VT, 05038",,
"55 SHATTUCK HILL ROAD, NEWPORT, VT, 05855",-72.16492,44.95154
"26 WESTERN AVENUE, SOUTH PARIS, ME, 04281",-70.51731,44.22152
"18 MAYVILLE ROAD, BETHEL, ME, 04217",-70.795074,44.411594
"70 MAIN STREET, PORTER, ME, 04068",-70.88614,43.810257
"701 MAIN ST, OXFORD, ME, 04270",-70.48055,44.14688
"35 MARKET SQUARE, SOUTH PARIS, ME, 04281",-70.51333,44.223583
"75 FRANKLIN STREET, SACO, ME, 04072",-70.453606,43.508926
"20 STORER ST, SACO, ME, 04072",-70.44706,43.497875
"1187 MAIN STREETSUITE 1, SAINT JOHNSBURY, VT, 05819",-72.02097,44.41892
"16 MERRILL ACCESS ROAD, THORNTON, NH, 03285",-71.6898,43.91759
"15 FOURTH STREET, BARRE, VT, 05641",-72.51386,44.208405
"1 PITKIN COURT, MONTPELIER, VT, 05602",-72.57578,44.25956
"110 WALL STREET, NORTHFIELD, VT, 05663",-72.65965,44.148643
"1080 US ROUTE 2, MIDDLESEX, VT, 05602",,
"10 ELM STREET, MONTPELIER, VT, 05602",,
"14 TAC LANE, WATERVILLE VALLEY, NH, 03215",,
"570 MAIN STREET, WESTBROOK, ME, 04092",-70.35349,43.67984
"375 GRAY ROAD, WINDHAM, ME, 04062",-70.41778,43.775513
"10 HAZEN STREET, NORWICH, VT, 05055",-72.30788,43.717384
"481 GOODWIN'S MILL ROAD, LYMAN, ME, 04002",-70.58175,43.50805
"20 SOKOKIS TRAIL, WATERBORO, ME, 04087",,
"151 MAPLE STREET, CORNISH, ME, 04020",-70.81409,43.80515
"19 GENERAL TURNER HILL ROAD, TURNER, ME, 04282",-70.255585,44.258385
"60 COURT STREET, AUBURN, ME, 04210",-70.225746,44.09746
"359 MINOT AVE, AUBURN, ME, 04210",-70.23931,44.08589
"33 UNION STREETSUITE #1, AUGUSTA, ME, 04330",,
"1 NORTH AVE, BURLINGTON, VT, 05401",-73.22054,44.482143
"595 SHELBURNE ROAD, BURLINGTON, VT, 05401",-73.209175,44.44903
"27 BAKER STREET, CLINTON, ME, 04927",-69.5076,44.636375
"835 BLAKELY ROAD, COLCHESTER, VT, 05446",-73.20464,44.534348
"290 TUTTLE ROAD, CUMBERLAND CENTER, ME, 04021",-70.24422,43.789333
"1 MAIN STREET, DEXTER, ME, 04930",-69.29,45.02433
"236 MAIN STREET, DIXFIELD, ME, 04224",,
"145 MAPLE STREET, ESSEX JUNCTION, VT, 05452",-73.098885,44.48559
"82 PEARL STREET, ESSEX JUNCTION, VT, 05452",-73.12139,44.495014
"1 POLICE PLAZA, FAIRFIELD, ME, 04937",,
"2 MARSHALL DRIVE, FALMOUTH, ME, 04105",,
"116 FRANKLIN AVENUE, FARMINGTON, ME, 04938",-70.141556,44.66017
"123 COUNTY WAY, FARMINGTON, ME, 04938",-70.15787,44.697384
"60 FIREHOUSE ROAD, ALBURGH, VT, 05440",-73.31914,44.98472
"329 US RT 2, SOUTH HERO, VT, 05486",,
"7 MINDEN ST, GREENVILLE, ME, 04441",-69.59161,45.458496
"1 WINTHROP STREET, HALLOWELL, ME, 04347",-69.79145,44.287292
"340 MAIN STREET, JAY, ME, 04239",-70.217514,44.50621
"6 MANCHESTER ROAD, BELGRADE, ME, 04917",-69.83604,44.468086
"125 STATE STREET, AUGUSTA, ME, 04330",-69.77805,44.313904
"2274 HALLOWELL RD, LITCHFIELD, ME, 04350",-69.942696,44.16635
"8 OLD KENTS HILL ROAD, READFIELD, ME, 04355",-69.97043,44.388412
"155 S MAIN ST, CAMBRIDGE, VT, 05444",,
"156 EAST AVENUE, LEWISTON, ME, 04240",-70.19897,44.09248
"300 LISBON ST, LISBON, ME, 04250",,
"2 MAIN STREET, LIVERMORE FALLS, ME, 04254",-70.18961,44.47242
"162 WEST FRONT STREET, SKOWHEGAN, ME, 04976",-69.72882,44.757057
"134 MAIN STREET, MEXICO, ME, 04257",-70.54052,44.555832
"3 CENTRE DRIVE, MILTON, VT, 05468",-73.12233,44.622036
"126 ROUTE 135, MONMOUTH, ME, 04259",-70.01825,44.24248
"7 FAIRFIELD STREET, OAKLAND, ME, 04963",-69.712425,44.54837
"16E EMERSON CUMMINGS BOULEVARD, OLD ORCHARD BEACH, ME, 04064",-70.37785,43.52368
"112 SOMERSET AVENUE, PITTSFIELD, ME, 04967",-69.38776,44.7851
"288 CORNELIA ST, PLATTSBURGH, NY, 12901",-73.47494,44.69772
"45 PINE STREET, PLATTSBURGH, NY, 12901",-73.454765,44.693752
"2185 MAIN STREET, RANGELEY, ME, 04970",-70.63878,44.954956
"150 RIVER STREET, RUMFORD, ME, 04276",-70.546616,44.54687
"190 MIDDLE ROAD, SABATTUS, ME, 04280",-70.08938,44.108696
"246 US RTE. 1, SCARBOROUGH, ME, 04074",-70.33745,43.589638
"5420 SHELBURNE ROAD, SHELBURNE, VT, 05482",-73.22789,44.379757
"225 WATER STREET, SKOWHEGAN, ME, 04976",-69.71547,44.767185
"HEALD STREAM ROAD, JACKMAN, ME, 04945",,
"131 EAST MADISON ROAD, MADISON, ME, 04950",-69.73125,44.79098
"26 WESTON AVENUE, MADISON, ME, 04950",-69.87915,44.800217
"155 DORSET STREET, SOUTH BURLINGTON, VT, 05403",-73.181046,44.46489
"44 MERCHANTS ROW, SWANTON, VT, 05488",-73.12572,44.919018
"135 BURGOYNE ROAD, TICONDEROGA, NY, 12883",-73.42255,43.85154
"284 EAST AVENUE, BURLINGTON, VT, 05405",-73.19071,44.474888
"2490 ETHAN ALLEN HIGHWAY, NEW HAVEN, VT, 05472",-73.176414,44.08231
"140 FISHER POND ROAD, SAINT ALBANS, VT, 05478",-73.07003,44.8027
"2777 ST. GEORGE ROAD, WILLISTON, VT, 05495",-73.11256,44.443962
"10 COLBY ST, WATERVILLE, ME, 04901",-69.627525,44.558933
"874 MAIN STREET, WILTON, ME, 04294",-70.22694,44.593304
"114 BENTON AVENUEMOBIL UNIT, WINSLOW, ME, 04901",,
"15 TOWN HALL LANE, WINTHROP, ME, 04364",,
"250 WATER STREET, BATH, ME, 04530",-69.81534,43.91355
"112 CHURCH STREET, BELFAST, ME, 04915",-69.00927,44.42675
"11 HOWARD STREET, BOOTHBAY HARBOR, ME, 04538",-69.631226,43.852848
"85 PLEASANT STREET, BRUNSWICK, ME, 04011",-69.97588,43.913013
"31 WASHINGTON STREET, CAMDEN, ME, 04843",-69.066414,44.21003
"325 OCEAN HOUSE ROAD, CAPE ELIZABETH, ME, 04107",,
"36 COUNTY WAY, PORTLAND, ME, 04102",-70.28107,43.652523
"263 MOUNTAIN ROAD, HARPSWELL, ME, 04079",-69.94359,43.81351
"716 STEVENS AVENUE, PORTLAND, ME, 04103",-70.29383,43.68341
"35 MILES STREET, DAMARISCOTTA, ME, 04543",-69.530045,44.02651
"16 MAIN STREET, FREEPORT, ME, 04032",-70.10932,43.822277
"6 CHURCH STREET, GARDINER, ME, 04345",-69.77213,44.22914
"191 ALDER PARK ROAD, SOUTH CHINA, ME, 04358",-69.52327,44.41676
"567 COMMON RD, UNION, ME, 04862",-69.266045,44.212547
"56 WEST MAIN ST, VINALHAVEN, ME, 04863",-68.83265,44.047398
"167 WESTERN ROAD, WARREN, ME, 04864",-69.25333,44.11761
"11 HOWARD ST, BOOTHBAY HARBOR, ME, 04538",-69.631226,43.852848
"35 MILES ST, DAMARISCOTTA, ME, 04543",-69.530045,44.02651
"47 MAIN ST, COOPERS MILLS, ME, 04341",,
"21 WATER STREET, NEWPORT, ME, 04953",-69.27421,44.836437
"1042 MAIN STREET, PHIPPSBURG, ME, 04562",-69.82114,43.80697
"295 FOREST AVENUE, PORTLAND, ME, 04101",-70.27131,43.662712
"616 FOREST AVENUE, PORTLAND, ME, 04101",-70.28366,43.670258
"340 ALLEN AVENUE, PORTLAND, ME, 04101",-70.28838,43.69952
"314 FRONT STREET, RICHMOND, ME, 04357",-69.79984,44.08706
"1 POLICE PLAZA, ROCKLAND, ME, 04841",,
"777 FIVE ISLANDS ROAD, GEORGETOWN, ME, 04548",,
"P O BOX 4993 UNION STREET, SEARSPORT, ME, 04974",,
"30 ANTHOINE STREET, SOUTH PORTLAND, ME, 04106",-70.25784,43.632572
"164 NEW COUNTY ROAD, THOMASTON, ME, 04861",,
"100 MAIN STREET, TOPSHAM, ME, 04086",-69.966385,43.936543
"6 PUBLIC SAFETY WAY, BELFAST, ME, 04915",,
"1600 ATLANTIC HIGHWAY, WALDOBORO, ME, 04572",-69.37927,44.102154
"200 MAIN STREET, YARMOUTH, ME, 04096",-70.18813,43.80117
"89 FRANKLIN STREET, BUCKSPORT, ME, 04416",-68.79455,44.573845
"106 WESTERN AVENUE, HAMPDEN, ME, 04444",-68.85218,44.745674
"25 SCHOOL STREET, HOULTON, ME, 04730",-67.838135,46.124138
"63 BROADWAY ST., BAILEYVILLE, ME, 04694",-67.408104,45.15442
"240 MAIN STREET, BANGOR, ME, 04401",,
"37 FIREFLY LANE, BAR HARBOR, ME, 04609",,
"151 PARKWAY SOUTH, BREWER, ME, 04412",-68.760765,44.780018
"312 NORTH STREET, CALAIS, ME, 04619",-67.28771,45.178783
"25 HIGH STREET, CARIBOU, ME, 04736",,
"182 EAST MAIN STREET, DOVER FOXCROFT, ME, 04426",-69.2222,45.183052
"125 MAIN STREET, EAST MILLINOCKET, ME, 04430",-68.58308,45.627785
"22 WASHINGTON STREET, EASTPORT, ME, 04631",-66.985085,44.905758
"1 CITY HALL PLAZA, ELLSWORTH, ME, 04605",,
"18 COMMUNITY CENTER DRIVE, FORT FAIRFIELD, ME, 04742",,
"59 MAIN STREET, PROSPECT HARBOR, ME, 04669",-68.026794,44.40625
"50 STATE STREET, SUITE 10, ELLSWORTH, ME, 04605",-68.42508,44.542725
"570 MAIN STREET, HOLDEN, ME, 04429",-68.66088,44.754642
"97 MILITARY STREET, HOULTON, ME, 04730",,
"93 MAIN STREET, LIMESTONE, ME, 04750",,
"1 ADAMS STREET, LINCOLN, ME, 04457",,
"149 DUBLIN STREET, MACHIAS, ME, 04654",,
"16 SCHOOL ST, MILBRIDGE, ME, 04658",,
"197 PENOBSCOT AVE, MILLINOCKET, ME, 04462",-68.709076,45.656296
"6 PLEASANT STREET, MILO, ME, 04463",-68.985504,45.25381
"21 SEA STREET, NORTHEAST HARBOR, ME, 04662",-68.28894,44.29426
"150 BRUNSWICK ST, OLD TOWN, ME, 04468",-68.64831,44.934776
"6 STILLWATER AVE, ORONO, ME, 04473",,
"443 ROUTE 1, PRINCETON, ME, 04668",-67.60509,45.25239
"1129 UNION STREET, BANGOR, ME, 04401",,
"12 WABANAKI WAY, INDIAN ISLAND, ME, 04468",,
"52 COURT STREET, DOVER FOXCROFT, ME, 04426",-69.22462,45.182606
"11 BACK RD, PERRY, ME, 04667",-67.042946,44.95667
"43 NORTH STREET, STE 2, PRESQUE ISLE, ME, 04769",-68.00563,46.68824
"26 VILLAGE GREEN WAY, SOUTHWEST HARBOR, ME, 04679",-68.32691,44.280296
"1084 MAIN ST., VEAZIE, ME, 04401",,
"1287 MAIN STREET, WASHBURN, ME, 04786",-68.156746,46.79019
"83 COURT STREET, MACHIAS, ME, 04654",,
"20 SCHOOL STREET, WINTER HARBOR, ME, 04693",-68.08713,44.391476
"416 WEST MAIN STREET, FORT KENT, ME, 04743",-68.58823,47.2303
"428 MAIN STREET, MADAWASKA, ME, 04756",-68.32082,47.355076
"51 MAIN STREET, VAN BUREN, ME, 04785",,
"702 STOWERSVILLE RD., LEWIS, NY, 12950",,
"2712 STATE HWY 29, JOHNSTOWN, NY, 12095",,
"102 COUNTY VIEW DRIVE, LAKE PLEASANT, NY, 12108",-74.41115,43.469963
"33-41 EAST MAIN STREET, JOHNSTOWN, NY, 12095",,
"300 MAIN STREET, MASSENA, NY, 13662",,
"60 MAIN STREET, MASSENA, NY, 13662",-74.89278,44.931145
"48 MAPLE STREET, POTSDAM, NY, 13699",-74.99234,44.66727
"12 PARK PLACE, SAINT JOHNSVILLE, NY, 13452",-74.67895,42.99803
"48 COURT STREET, CANTON, NY, 13617",-75.169586,44.59809
"485 E MAIN STREET, MALONE, NY, 12953",,
"177 SOUTH RIVERSIDE AVENUE, CROTON ON HUDSON, NY, 10520",-73.88771,41.202587
"86-88 SPRING STREET, OSSINING, NY, 10562",-73.86386,41.15842
